"Sample","Dilution","Count","CFU_Count","Date_Collected","Collected_By","Experiment_ID","Date_Plated","Date_Read","MTB_Strain_Type","Strain_Modifications","Infection_Route","Mouse_Type","Treatment","Organ_Tissue","Sample_Storage","Preprocessing","Tissue_Homogenization_Method","Timepoint_dpi","Log_Dilution_Factor","Media","Media_Additive","Plate_Type","Spreading_Method","Total_Plates","Number_of_Replicates","Volume_Per_Plate_uL"
"36_5","N1.1",35,7000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_5","N2",2,4000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_5","N2.2",2,4000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_6","N1",55,11000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_6","N1.1",75,15000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_6","N2",3,6000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_6","N2.2",10,20000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_7","N1",70,14000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_7","N1.1",80,16000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_7","N2",5,10000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"36_7","N2.2",13,26000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_1","N1",90,18000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_1","N1.1",84,16800,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_1","N2",8,16000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_1","N2.2",7,14000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_2","N1",69,13800,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_2","N1.1",90,18000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_2","N2",8,16000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_2","N2.2",13,26000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_3","N1",69,13800,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_3","N1.1",103,20600,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_3","N2",7,14000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_3","N2.2",14,28000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_4","N1",104,20800,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_4","N1.1",67,13400,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_4","N2",14,28000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_4","N2.2",7,14000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_5","N1",48,9600,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_5","N1.1",61,12200,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_5","N2",8,16000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_5","N2.2",10,20000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_6","N1",39,7800,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_6","N1.1",77,15400,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_6","N2",14,28000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_6","N2.2",9,18000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_7","N1",37,7400,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_7","N1.1",40,8000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_7","N2",3,6000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
"136_7","N2.2",1,2000,"20240312","RB","mabs-WT-NLRP3KO1","Friday,_November_15,_2024","Tuesday,_December_3,_2024","HN878","NA","Aerosol","C57BL6","monoclonal_antibodies","Lung","yes","Enzymatic_digestion","GentleMACS",NA,"0,_1,_2","7H11","PANTA","100_mm_petri_dishes","none",56,2,150
